datetime,tempmax,tempmin,humidity,windspeed,precip
2019-07-31,36.6,25.7,55,19.2,0.0
2019-08-01,36.2,26.2,55,13.6,0.0
2019-08-02,36.3,26.4,54,12.4,0.0
2019-08-03,34.3,27.5,54,15.1,0.0
2019-08-04,33.5,26.4,70,15.7,2.8
2019-08-05,35.0,25.8,66,17.6,0.3
2019-08-06,37.2,26.3,58,20.7,0.0
2019-08-07,37.9,26.0,57,21.6,0.0
2019-08-08,38.3,26.6,58,22.3,0.0
2019-08-09,39.4,26.9,57,23.5,0.0
2019-08-10,38.6,26.5,57,24.7,0.0
2019-08-11,38.6,26.7,56,22.1,0.1
2019-08-12,38.8,26.9,56,24.6,0.0
2019-08-13,38.5,26.6,55,18.8,0.0
2019-08-14,37.2,27.4,58,14.0,0.2
2019-08-15,36.2,26.8,62,17.3,0.6
2019-08-16,37.2,27.7,51,22.3,0.0
2019-08-17,38.8,27.2,53,24.9,0.0
2019-08-18,39.1,27.0,56,24.3,0.1
2019-08-19,37.9,26.9,59,20.8,0.1
2019-08-20,36.5,27.2,56,18.4,0.1
2019-08-21,36.4,26.9,55,22.1,0.0
2019-08-22,36.3,26.3,61,23.7,0.3
2019-08-23,36.2,26.6,68,25.5,0.0
2019-08-24,35.3,26.0,71,21.0,4.5
2019-08-25,36.6,25.7,69,22.2,0.6
2019-08-26,39.1,26.6,62,25.7,0.0
2019-08-27,36.4,25.6,67,22.9,0.4
2019-08-28,35.8,24.7,68,17.4,0.0
2019-08-29,34.3,26.3,72,15.8,0.8
2019-08-30,35.3,25.3,67,18.4,0.0
2019-08-31,34.4,24.9,67,13.4,0.0
2019-09-01,33.9,23.9,70,16.0,0.1
2019-09-02,36.0,24.6,51,16.6,0.0
2019-09-03,35.7,23.5,51,15.5,0.0
2019-09-04,37.0,25.5,53,20.3,0.6
2019-09-05,37.0,24.3,54,14.9,0.0
2019-09-06,36.9,25.9,52,16.3,0.0
2019-09-07,37.1,25.6,53,20.3,0.0
2019-09-08,36.7,25.7,59,25.5,0.0
2019-09-09,35.2,25.2,65,28.7,0.7
2019-09-10,33.8,23.8,65,23.6,3.5
2019-09-11,33.8,23.9,73,20.2,3.4
2019-09-12,35.9,24.3,68,21.0,0.1
2019-09-13,35.3,24.0,58,20.4,0.0
2019-09-14,35.6,24.4,46,17.7,0.1
2019-09-15,35.5,23.7,50,17.7,0.0
2019-09-16,35.5,25.2,55,18.2,0.0
2019-09-17,34.0,24.3,72,26.9,0.7
2019-09-18,36.2,25.0,64,19.6,0.1
2019-09-19,34.2,25.4,75,26.2,4.8
2019-09-20,34.0,25.7,71,29.0,2.0
2019-09-21,33.1,24.8,73,21.3,1.1
2019-09-22,33.9,24.8,66,18.1,0.4
2019-09-23,36.2,24.7,64,21.2,0.1
2019-09-24,34.6,24.7,68,22.4,0.9
2019-09-25,35.3,24.6,62,21.0,0.0
2019-09-26,36.0,24.8,57,16.9,0.0
2019-09-27,34.9,24.9,62,24.1,0.2
2019-09-28,34.4,24.9,74,23.5,3.0
2019-09-29,35.4,25.6,68,26.4,1.9
2019-09-30,34.5,25.7,72,23.1,2.0
2019-10-01,35.2,24.3,67,24.8,1.0
2019-10-02,35.5,23.9,63,18.8,0.5
2019-10-03,35.1,23.3,61,18.7,0.3
2019-10-04,33.5,23.8,56,13.3,0.4
2019-10-05,33.8,22.8,57,10.9,0.1
2019-10-06,34.9,23.5,53,12.9,0.0
2019-10-07,29.8,20.3,58,23.8,0.0
2019-10-08,29.6,17.6,49,14.1,0.0
2019-10-09,32.4,21.0,64,25.3,1.2
2019-10-10,35.2,25.1,66,32.6,0.3
2019-10-11,26.2,10.0,63,36.1,12.8
2019-10-12,18.1,11.6,36,21.6,0.0
2019-10-13,24.4,14.7,55,11.9,0.8
2019-10-14,30.3,21.0,78,13.4,1.3
2019-10-15,30.9,24.0,80,16.6,1.4
2019-10-16,23.9,14.7,56,27.8,15.4
2019-10-17,21.3,13.0,55,10.8,0.0
2019-10-18,25.2,11.4,63,12.6,0.0
2019-10-19,32.5,18.1,60,17.7,0.0
2019-10-20,31.4,18.8,73,26.9,6.0
2019-10-21,25.1,16.4,53,29.2,19.1
2019-10-22,24.4,11.1,47,14.5,0.0
2019-10-23,28.9,13.8,56,27.4,0.0
2019-10-24,28.0,11.0,78,29.0,39.6
2019-10-25,16.4,6.5,67,34.9,5.9
2019-10-26,20.7,8.1,61,20.9,0.0
2019-10-27,24.4,8.4,52,19.1,0.0
2019-10-28,24.9,12.7,85,16.9,1.2
2019-10-29,20.2,10.5,88,21.6,9.1
2019-10-30,11.4,5.2,84,34.3,18.5
2019-10-31,11.7,1.3,53,32.3,0.0
2019-11-01,14.7,2.5,57,12.2,0.0
2019-11-02,18.3,4.9,59,14.5,0.0
2019-11-03,19.9,7.5,59,18.1,0.0
2019-11-04,26.5,11.8,77,21.5,0.0
2019-11-05,25.3,17.0,89,10.4,0.1
2019-11-06,27.3,20.2,78,20.3,0.1
2019-11-07,19.6,7.0,85,28.4,20.9
2019-11-08,13.4,6.5,78,24.6,2.8
2019-11-09,18.5,5.1,75,9.1,0.0
2019-11-10,25.4,9.0,69,22.4,0.0
2019-11-11,23.6,0.3,78,38.6,5.6
2019-11-12,6.4,-0.6,48,32.1,1.1
2019-11-13,5.4,-1.2,61,13.6,1.9
2019-11-14,7.4,3.0,85,18.1,7.2
2019-11-15,15.1,2.3,69,12.8,0.0
2019-11-16,16.1,0.8,67,10.9,0.0
2019-11-17,20.9,5.2,78,14.8,0.0
2019-11-18,20.7,6.6,68,11.8,0.0
2019-11-19,24.7,7.8,74,18.2,0.0
2019-11-20,26.7,16.3,80,34.9,0.6
2019-11-21,26.5,20.2,78,29.2,0.9
2019-11-22,20.8,8.7,76,24.4,3.1
2019-11-23,20.1,5.3,68,13.0,0.0
2019-11-24,21.2,5.0,66,15.7,0.0
2019-11-25,28.5,12.6,60,20.3,0.0
2019-11-26,24.4,18.2,84,23.8,0.2
2019-11-27,19.9,10.4,28,25.7,0.0
2019-11-28,14.3,8.6,65,16.7,1.7
2019-11-29,23.5,13.1,93,29.4,5.9
2019-11-30,28.1,17.3,78,26.7,1.7
2019-12-01,16.9,9.2,33,23.8,0.0
2019-12-02,16.8,6.1,48,16.2,0.0
2019-12-03,21.9,4.6,53,21.9,0.0
2019-12-04,21.1,8.6,49,16.0,0.0
2019-12-05,23.0,10.0,76,25.0,0.0
2019-12-06,20.8,12.6,60,26.5,0.0
2019-12-07,19.2,7.3,64,12.3,0.0
2019-12-08,23.6,10.4,75,25.6,0.0
2019-12-09,26.5,14.6,72,31.1,0.0
2019-12-10,13.3,5.3,75,28.2,7.9
2019-12-11,13.2,4.4,68,13.7,0.0
2019-12-12,16.6,3.1,74,17.6,0.0
2019-12-13,23.7,6.0,60,22.2,0.0
2019-12-14,22.9,6.5,64,14.4,0.0
2019-12-15,26.4,11.0,73,20.5,0.0
2019-12-16,18.2,4.9,71,28.7,2.4
2019-12-17,11.5,1.2,50,28.1,0.0
2019-12-18,14.0,-0.4,47,10.6,0.0
2019-12-19,13.4,-0.0,47,14.0,0.0
2019-12-20,12.0,6.1,85,12.5,6.1
2019-12-21,15.8,5.8,78,11.5,0.0
2019-12-22,15.4,3.0,77,9.5,0.0
2019-12-23,19.5,1.5,68,10.0,0.0
2019-12-24,20.2,3.0,61,13.9,0.0
2019-12-25,21.1,7.8,82,16.0,0.0
2019-12-26,21.4,13.1,89,12.4,0.5
2019-12-27,22.9,12.5,81,17.1,0.0
2019-12-28,21.8,13.0,87,26.5,6.0
2019-12-29,17.8,8.4,55,25.6,0.0
2019-12-30,15.0,3.4,48,17.3,0.0
2019-12-31,14.5,1.2,48,8.9,0.0
2020-01-01,13.0,8.8,57,16.2,0.2
2020-01-02,15.8,10.0,89,14.5,2.8
2020-01-03,18.2,8.1,60,28.6,0.0
2020-01-04,20.6,5.8,47,16.7,0.0
2020-01-05,22.5,8.5,44,21.4,0.0
2020-01-06,22.2,7.4,62,25.9,0.0
2020-01-07,18.5,6.2,32,21.7,0.0
2020-01-08,19.7,1.0,56,24.8,0.0
2020-01-09,25.2,16.6,80,30.1,0.9
2020-01-10,23.8,17.3,86,43.7,42.9
2020-01-11,16.1,5.7,63,27.4,0.6
2020-01-12,16.5,1.2,77,15.8,0.0
2020-01-13,17.0,8.0,95,8.4,1.3
2020-01-14,22.9,14.2,92,15.0,0.4
2020-01-15,25.2,19.8,87,24.4,1.8
2020-01-16,19.5,14.8,89,22.0,11.6
2020-01-17,22.9,15.2,88,23.2,8.1
2020-01-18,19.3,9.9,71,25.9,1.1
2020-01-19,13.0,5.0,38,22.2,0.0
2020-01-20,14.2,4.4,47,10.3,0.0
2020-01-21,15.9,6.6,53,24.3,0.9
2020-01-22,14.1,8.8,93,20.0,21.6
2020-01-23,18.0,8.5,80,24.9,0.0
2020-01-24,17.5,5.6,66,10.7,0.0
2020-01-25,19.2,5.6,72,27.8,1.2
2020-01-26,23.8,11.4,74,15.9,0.0
2020-01-27,21.1,7.1,82,16.8,0.0
2020-01-28,21.9,10.1,72,32.8,6.5
2020-01-29,15.3,6.5,63,24.5,0.0
2020-01-30,10.8,6.3,75,15.2,0.0
2020-01-31,15.1,6.0,70,14.0,0.0
2020-02-01,21.6,4.2,52,17.2,0.0
2020-02-02,23.6,5.1,45,22.4,0.0
2020-02-03,21.9,13.3,79,31.7,2.1
2020-02-04,25.3,9.3,77,25.6,0.3
2020-02-05,11.0,1.8,63,28.7,2.5
2020-02-06,12.0,0.3,52,22.0,0.7
2020-02-07,22.3,3.3,44,20.1,0.0
2020-02-08,18.0,6.4,68,21.2,0.0
2020-02-09,22.6,15.4,93,24.1,7.8
2020-02-10,20.3,8.8,90,24.9,38.8
2020-02-11,9.8,5.9,83,24.5,4.9
2020-02-12,15.7,6.4,83,21.1,29.9
2020-02-13,13.1,4.2,70,23.6,0.0
2020-02-14,13.4,0.6,72,14.2,0.0
2020-02-15,18.9,3.3,80,20.5,0.0
2020-02-16,23.8,9.3,83,16.9,0.0
2020-02-17,25.6,15.2,87,23.0,0.7
2020-02-18,23.1,10.6,92,26.7,22.4
2020-02-19,10.9,8.7,88,20.7,5.8
2020-02-20,11.4,7.1,76,33.6,9.1
2020-02-21,11.0,1.9,65,19.9,0.0
2020-02-22,16.3,3.3,65,21.5,0.0
2020-02-23,20.7,11.4,80,25.9,0.4
2020-02-24,21.3,11.5,68,18.9,0.3
2020-02-25,18.2,7.5,58,27.9,0.0
2020-02-26,11.9,4.1,42,32.5,0.0
2020-02-27,15.2,-0.8,50,13.5,0.0
2020-02-28,20.7,3.3,42,13.1,0.0
2020-02-29,22.1,8.5,48,28.4,0.0
2020-03-01,24.5,15.0,73,29.7,0.3
2020-03-02,24.9,16.5,83,23.2,0.0
2020-03-03,25.3,17.8,84,20.9,1.2
2020-03-04,20.1,12.6,84,37.2,22.0
2020-03-05,22.2,9.8,59,23.1,0.0
2020-03-06,19.7,10.1,45,21.2,0.0
2020-03-07,16.8,8.9,60,17.4,0.6
2020-03-08,22.4,10.9,73,28.7,0.2
2020-03-09,20.4,16.2,92,22.5,9.7
2020-03-10,25.3,16.4,84,17.6,0.1
2020-03-11,26.2,17.3,79,19.4,0.0
2020-03-12,29.8,18.9,74,23.8,0.3
2020-03-13,28.4,19.5,76,22.5,0.8
2020-03-14,28.1,20.9,78,29.4,2.9
2020-03-15,25.3,16.8,85,19.7,5.7
2020-03-16,24.4,16.0,86,21.2,0.6
2020-03-17,26.3,19.7,84,24.7,4.1
2020-03-18,27.7,20.1,79,27.6,2.8
2020-03-19,28.3,20.3,83,29.9,5.2
2020-03-20,21.3,11.4,82,27.3,26.0
2020-03-21,14.6,8.8,80,21.1,17.0
2020-03-22,22.0,13.4,91,13.1,3.1
2020-03-23,27.4,17.7,83,20.6,0.7
2020-03-24,30.0,17.1,71,16.9,0.0
2020-03-25,30.6,15.0,69,18.4,0.0
2020-03-26,29.8,17.9,81,20.5,0.0
2020-03-27,30.1,19.8,77,26.4,0.2
2020-03-28,26.6,14.7,59,25.8,2.9
2020-03-29,24.2,11.3,51,17.7,1.5
2020-03-30,23.5,17.3,80,21.3,14.3
2020-03-31,22.3,13.7,71,27.0,0.0
2020-04-01,23.9,10.1,68,21.7,0.0
2020-04-02,22.2,15.0,87,18.5,23.9
2020-04-03,24.2,8.4,91,24.1,38.4
2020-04-04,12.0,7.1,89,20.9,10.6
2020-04-05,23.1,10.4,80,15.1,0.0
2020-04-06,25.4,15.4,85,12.4,0.0
2020-04-07,29.7,18.9,82,16.7,0.0
2020-04-08,31.9,21.7,81,16.1,0.0
2020-04-09,29.9,18.0,81,19.4,3.9
2020-04-10,23.5,17.5,73,19.9,0.0
2020-04-11,25.3,15.3,84,25.3,1.1
2020-04-12,28.6,16.9,61,33.8,8.6
2020-04-13,17.1,7.0,54,28.3,0.0
2020-04-14,17.5,7.9,60,23.6,0.0
2020-04-15,18.4,6.5,60,18.7,0.0
2020-04-16,24.8,9.2,60,23.7,0.0
2020-04-17,24.5,13.3,79,23.1,4.2
2020-04-18,21.8,12.2,79,17.5,2.2
2020-04-19,31.5,16.6,70,23.0,12.2
2020-04-20,28.2,14.8,73,17.1,0.0
2020-04-21,28.9,18.1,71,20.9,0.0
2020-04-22,29.9,20.1,88,24.3,7.8
2020-04-23,29.0,16.7,55,16.6,0.0
2020-04-24,33.4,16.6,52,29.0,0.0
2020-04-25,25.4,17.0,45,25.9,1.0
2020-04-26,28.9,13.7,47,18.0,0.0
2020-04-27,31.6,16.8,60,30.3,0.0
2020-04-28,32.3,22.6,74,26.9,5.3
2020-04-29,28.5,16.7,56,23.8,19.7
2020-04-30,28.1,12.3,47,12.2,0.0
2020-05-01,31.3,15.9,50,24.8,0.0
2020-05-02,33.7,18.7,70,28.0,0.0
2020-05-03,34.3,21.2,65,24.2,0.0
2020-05-04,35.5,21.1,64,24.7,0.0
2020-05-05,29.0,22.1,63,31.6,2.4
2020-05-06,29.8,18.2,38,19.0,0.5
2020-05-07,28.7,15.5,62,31.7,0.0
2020-05-08,29.8,18.6,60,38.7,0.4
2020-05-09,26.2,15.7,48,20.1,0.0
2020-05-10,27.7,13.6,44,13.9,0.0
2020-05-11,27.9,14.8,53,21.4,0.0
2020-05-12,23.8,19.9,90,20.1,62.2
2020-05-13,28.5,20.0,79,21.6,1.5
2020-05-14,29.2,21.0,78,21.4,1.2
2020-05-15,30.7,21.6,82,23.9,5.2
2020-05-16,29.0,18.6,75,21.4,27.5
2020-05-17,30.4,18.4,65,17.0,0.0
2020-05-18,32.3,17.7,66,14.9,0.0
2020-05-19,34.2,21.2,66,18.5,0.0
2020-05-20,33.8,22.2,73,19.0,0.0
2020-05-21,30.3,24.0,80,23.4,4.0
2020-05-22,32.8,23.4,72,25.7,1.3
2020-05-23,30.2,20.6,81,24.2,16.8
2020-05-24,28.1,20.6,86,23.1,13.3
2020-05-25,27.7,19.1,79,17.2,16.5
2020-05-26,27.4,19.1,76,14.8,0.3
2020-05-27,31.3,17.7,81,23.6,14.2
2020-05-28,29.1,19.5,79,14.1,0.7
2020-05-29,29.2,20.0,69,23.3,0.0
2020-05-30,29.3,18.8,63,15.3,0.0
2020-05-31,28.4,21.4,78,15.3,7.5
2020-06-01,27.0,21.2,89,18.4,12.1
2020-06-02,28.4,20.5,86,15.8,10.9
2020-06-03,30.6,20.9,79,16.4,0.4
2020-06-04,32.4,22.7,73,14.0,0.0
2020-06-05,32.5,23.1,69,14.2,0.0
2020-06-06,33.9,22.2,66,11.3,0.0
2020-06-07,34.4,23.9,61,14.0,0.1
2020-06-08,36.8,23.0,57,20.2,0.0
2020-06-09,37.4,25.2,67,22.4,0.0
2020-06-10,33.9,20.6,31,19.0,0.0
2020-06-11,33.5,18.8,40,16.1,0.0
2020-06-12,32.8,18.7,44,15.6,0.0
2020-06-13,33.0,20.1,45,15.6,0.0
2020-06-14,32.1,19.2,48,10.6,0.0
2020-06-15,32.9,23.1,64,20.4,0.0
2020-06-16,33.3,22.5,62,17.8,0.3
2020-06-17,34.2,21.6,54,20.2,0.1
2020-06-18,33.5,22.8,69,21.3,1.2
2020-06-19,32.7,23.8,71,25.7,1.6
2020-06-20,31.8,21.8,78,23.4,2.7
2020-06-21,34.8,23.9,76,27.5,2.9
2020-06-22,32.0,24.3,78,24.6,3.9
2020-06-23,30.3,22.7,77,18.9,46.8
2020-06-24,30.3,22.7,70,18.5,1.0
2020-06-25,31.1,22.1,81,16.3,3.7
2020-06-26,29.4,24.3,78,29.8,6.0
2020-06-27,32.2,24.0,79,24.8,4.1
2020-06-28,29.9,23.4,84,30.7,7.6
2020-06-29,33.3,25.5,74,32.1,0.3
2020-06-30,34.4,25.8,71,29.0,0.1
2020-07-01,34.7,26.0,71,27.3,1.0
2020-07-02,35.9,26.2,64,23.6,0.0
2020-07-03,36.2,25.2,61,17.6,0.0
2020-07-04,37.3,24.2,53,15.8,0.0
2020-07-05,37.8,25.1,52,17.7,0.0
2020-07-06,36.3,25.9,61,17.4,0.0
2020-07-07,35.9,27.0,60,21.6,0.1
2020-07-08,37.5,26.9,60,24.6,0.0
2020-07-09,38.3,26.1,59,24.4,0.1
2020-07-10,38.3,26.2,60,27.3,0.1
2020-07-11,38.7,25.7,55,20.6,0.0
2020-07-12,39.1,25.7,55,20.1,0.0
2020-07-13,40.5,26.5,50,25.9,0.0
2020-07-14,40.2,25.0,53,25.2,0.0
2020-07-15,38.2,25.6,55,21.9,0.0
2020-07-16,37.8,25.5,56,19.5,0.0
2020-07-17,36.4,25.9,60,25.5,0.0
2020-07-18,34.9,24.6,60,21.5,0.1
2020-07-19,35.3,25.0,56,19.6,0.0
2020-07-20,35.2,25.7,61,19.7,0.1
2020-07-21,33.3,24.9,70,17.0,1.0
2020-07-22,32.4,24.7,75,16.1,5.9
2020-07-23,36.1,25.6,61,16.7,0.2
2020-07-24,37.5,27.0,58,27.0,1.0
2020-07-25,32.4,25.1,80,27.0,14.9
2020-07-26,31.0,24.3,82,20.2,7.2
2020-07-27,32.7,24.0,78,21.7,3.3
2020-07-28,32.0,24.3,78,16.8,8.2
2020-07-29,34.8,24.5,70,23.4,0.4
2020-07-30,35.3,25.5,65,24.1,0.0
2020-07-31,33.7,26.0,66,16.8,3.4
2020-08-01,36.2,25.4,58,15.7,0.0
2020-08-02,35.5,24.3,63,18.4,4.1
2020-08-03,36.8,24.3,58,17.6,0.0
2020-08-04,36.0,26.1,54,14.5,0.2
2020-08-05,37.8,25.0,47,19.2,0.0
2020-08-06,37.0,25.1,55,20.7,0.0
2020-08-07,36.6,25.1,56,20.9,0.0
2020-08-08,36.6,25.1,58,23.6,0.0
2020-08-09,35.9,26.2,59,26.3,0.4
2020-08-10,37.0,26.0,61,24.4,0.3
2020-08-11,37.9,26.4,58,24.3,0.0
2020-08-12,39.0,26.4,54,22.7,0.0
2020-08-13,38.9,26.2,51,22.1,0.0
2020-08-14,39.8,25.8,48,24.9,0.0
2020-08-15,39.4,26.6,48,22.0,0.0
2020-08-16,39.4,27.1,48,19.1,0.0
2020-08-17,36.2,23.4,52,28.8,0.1
2020-08-18,37.3,26.7,41,16.6,0.0
2020-08-19,37.5,24.7,35,20.7,0.0
2020-08-20,36.7,23.0,38,14.9,0.0
2020-08-21,36.8,25.4,53,22.9,0.0
2020-08-22,31.5,23.4,66,15.9,30.1
2020-08-23,34.5,23.2,53,16.4,0.0
2020-08-24,36.1,25.4,48,16.3,0.0
2020-08-25,35.9,25.6,45,16.1,0.0
2020-08-26,32.9,26.5,64,20.3,1.9
2020-08-27,35.7,25.6,61,14.8,0.3
2020-08-28,38.9,27.4,54,23.6,0.0
2020-08-29,38.5,26.9,55,22.9,0.0
2020-08-30,38.3,27.0,58,23.4,0.0
2020-08-31,38.6,27.3,66,25.3,0.4
2020-09-01,37.0,27.1,70,28.5,2.6
2020-09-02,31.3,24.9,83,22.1,27.3
2020-09-03,30.2,23.9,88,13.0,38.3
2020-09-04,28.1,23.3,88,13.9,49.0
2020-09-05,28.9,23.7,88,12.5,4.1
2020-09-06,30.9,22.9,78,9.8,0.0
2020-09-07,32.8,23.8,68,14.1,0.0
2020-09-08,29.3,24.4,77,20.5,1.0
2020-09-09,30.1,17.6,88,22.7,30.5
2020-09-10,20.7,15.5,80,20.8,5.4
2020-09-11,26.3,17.6,77,16.8,0.1
2020-09-12,30.4,20.3,77,11.5,0.3
2020-09-13,31.3,22.9,72,21.3,0.1
2020-09-14,30.6,23.1,69,24.0,0.3
2020-09-15,30.2,23.4,77,16.2,0.6
2020-09-16,31.0,23.3,71,16.5,0.1
2020-09-17,30.0,22.9,75,19.8,5.3
2020-09-18,30.4,22.5,65,26.1,0.0
2020-09-19,28.8,19.9,60,25.2,0.0
2020-09-20,28.4,16.9,63,26.2,8.9
2020-09-21,25.8,20.1,81,31.2,16.3
2020-09-22,24.8,19.5,87,30.0,10.3
2020-09-23,27.1,19.5,79,20.5,0.0
2020-09-24,27.3,17.5,78,14.0,0.0
2020-09-25,28.5,15.6,81,11.3,0.0
2020-09-26,31.0,18.6,77,18.7,0.1
2020-09-27,33.2,23.4,76,28.3,0.3
2020-09-28,25.2,18.6,51,33.3,2.1
2020-09-29,26.1,13.1,40,12.0,0.0
2020-09-30,29.1,12.8,44,12.2,0.0
2020-10-01,30.0,13.2,49,16.7,0.0
2020-10-02,26.7,15.3,47,12.7,0.0
2020-10-03,29.5,14.4,60,16.9,0.0
2020-10-04,29.8,15.7,68,18.5,0.0
2020-10-05,28.9,17.2,57,11.9,0.0
2020-10-06,30.3,18.1,71,12.7,0.0
2020-10-07,30.9,18.3,62,11.6,0.0
2020-10-08,31.3,17.0,64,17.9,0.0
2020-10-09,30.6,22.2,76,21.0,1.0
2020-10-10,34.0,20.0,69,9.9,0.0
2020-10-11,35.8,21.2,60,21.0,0.0
2020-10-12,30.4,20.5,57,20.1,0.3
2020-10-13,30.1,16.1,39,9.4,0.0
2020-10-14,32.5,17.6,57,19.8,0.0
2020-10-15,32.1,18.5,70,28.9,0.9
2020-10-16,23.6,15.1,47,29.4,2.6
2020-10-17,27.7,16.1,62,26.0,0.0
2020-10-18,32.1,21.8,69,30.7,0.1
2020-10-19,30.7,22.9,77,18.7,5.1
2020-10-20,30.9,22.7,73,20.0,2.5
2020-10-21,31.2,22.1,70,17.2,1.1
2020-10-22,30.3,21.2,78,17.4,1.2
2020-10-23,29.2,12.8,75,29.9,7.8
2020-10-24,20.9,10.8,54,22.0,0.1
2020-10-25,28.9,14.7,71,21.5,0.2
2020-10-26,24.3,7.5,86,28.8,10.6
2020-10-27,11.2,4.5,81,23.0,2.6
2020-10-28,16.5,5.3,75,25.6,7.6
2020-10-29,16.6,7.7,59,38.7,0.0
2020-10-30,19.1,6.7,59,16.2,0.0
2020-10-31,22.3,7.3,59,12.4,0.0
2020-11-01,23.3,10.0,59,23.2,0.0
2020-11-02,21.8,7.6,50,10.9,0.0
2020-11-03,24.8,7.4,43,12.3,0.0
2020-11-04,25.5,8.7,64,18.4,0.0
2020-11-05,26.1,12.6,70,16.3,0.0
2020-11-06,25.0,14.8,74,12.2,0.0
2020-11-07,26.1,12.2,65,13.4,0.0
2020-11-08,27.3,15.1,72,16.4,0.1
2020-11-09,28.0,15.8,74,21.9,0.3
2020-11-10,25.8,18.8,65,20.5,0.5
2020-11-11,26.2,16.2,43,12.1,0.0
2020-11-12,26.8,17.2,66,15.2,0.1
2020-11-13,27.1,18.4,83,14.8,2.7
2020-11-14,29.3,21.5,76,25.9,2.6
2020-11-15,22.1,12.1,36,31.4,0.0
2020-11-16,22.1,6.1,34,11.0,0.0
2020-11-17,23.3,5.5,39,12.2,0.0
2020-11-18,24.1,9.8,51,19.9,0.0
2020-11-19,26.0,11.9,72,21.6,0.0
2020-11-20,26.4,14.0,73,15.7,0.0
2020-11-21,25.3,17.9,78,15.8,1.5
2020-11-22,23.6,14.5,82,24.6,1.1
2020-11-23,23.3,10.5,70,18.1,0.0
2020-11-24,27.6,15.6,80,36.1,1.8
2020-11-25,20.8,11.1,56,19.1,8.3
2020-11-26,24.6,10.3,69,12.5,0.0
2020-11-27,21.7,14.7,90,21.3,8.8
2020-11-28,16.4,11.5,91,21.4,22.9
2020-11-29,16.4,7.3,71,29.5,0.6
2020-11-30,12.0,3.1,47,28.7,0.0
2020-12-01,14.8,0.3,59,24.1,0.0
2020-12-02,17.0,7.4,69,23.1,4.3
2020-12-03,13.2,4.4,56,26.0,0.0
2020-12-04,12.9,2.5,64,13.9,0.0
2020-12-05,12.2,3.8,75,7.9,0.9
2020-12-06,17.2,5.5,66,19.5,0.0
2020-12-07,18.8,6.1,53,13.3,0.0
2020-12-08,22.5,5.6,56,14.2,0.0
2020-12-09,25.0,6.4,50,12.8,0.0
2020-12-10,23.7,6.4,59,24.0,0.0
2020-12-11,22.5,14.4,87,18.4,3.3
2020-12-12,17.2,8.0,68,18.4,0.0
2020-12-13,19.7,5.5,74,38.2,3.8
2020-12-14,10.9,2.2,66,37.0,0.0
2020-12-15,16.6,4.1,79,27.7,0.3
2020-12-16,12.1,2.0,51,25.8,0.0
2020-12-17,15.5,-1.0,61,12.8,0.0
2020-12-18,18.0,3.1,82,23.2,2.4
2020-12-19,20.3,8.1,80,24.4,16.6
2020-12-20,18.4,3.7,66,13.0,0.0
2020-12-21,20.8,2.9,67,13.8,0.0
2020-12-22,20.7,7.5,79,23.6,0.0
2020-12-23,25.7,9.3,61,37.4,0.0
2020-12-24,12.7,2.2,29,35.7,0.0
2020-12-25,17.9,4.9,29,15.8,0.0
2020-12-26,19.2,4.3,47,23.7,0.0
2020-12-27,23.0,10.5,75,26.8,0.0
2020-12-28,23.0,13.1,85,22.1,2.1
2020-12-29,22.6,15.9,80,32.8,1.4
2020-12-30,19.1,7.5,91,29.6,39.7
2020-12-31,7.1,3.0,89,29.3,32.0
2021-01-01,11.3,2.8,67,24.5,0.0
2021-01-02,15.5,2.3,60,13.8,0.0
2021-01-03,18.5,5.2,54,23.2,0.0
2021-01-04,20.9,5.6,64,14.1,0.0
2021-01-05,20.4,6.3,73,17.2,0.2
2021-01-06,18.1,11.3,73,30.6,10.4
2021-01-07,15.2,6.6,52,26.2,0.0
2021-01-08,11.3,3.3,76,16.6,0.0
2021-01-09,11.0,0.9,72,15.0,1.5
2021-01-10,7.0,1.8,91,23.1,21.9
2021-01-11,8.6,0.5,76,18.6,0.0
2021-01-12,10.4,-0.8,77,12.0,0.7
2021-01-13,16.6,-0.1,70,18.1,0.0
2021-01-14,18.4,6.0,50,32.8,0.0
2021-01-15,14.0,5.0,31,27.6,0.0
2021-01-16,15.9,1.9,41,13.6,0.0
2021-01-17,18.2,3.0,51,11.9,0.0
2021-01-18,21.7,4.4,74,29.0,0.0
2021-01-19,19.3,9.7,91,27.2,19.1
2021-01-20,12.6,8.7,88,16.2,3.8
2021-01-21,20.5,11.0,90,10.8,3.2
2021-01-22,22.6,11.5,83,21.7,0.0
2021-01-23,18.6,10.2,86,13.8,1.2
2021-01-24,23.1,15.3,94,26.6,9.2
2021-01-25,22.2,12.2,59,33.2,6.3
2021-01-26,20.5,7.8,48,14.8,0.0
2021-01-27,17.6,6.6,47,29.5,0.0
2021-01-28,12.4,2.2,62,13.3,0.0
2021-01-29,18.3,4.2,72,22.8,0.0
2021-01-30,25.4,13.0,70,29.9,0.8
2021-01-31,18.5,10.1,40,22.9,0.0
2021-02-01,17.2,5.9,45,18.0,0.0
2021-02-02,18.5,5.1,46,16.4,0.0
2021-02-03,23.3,7.4,70,26.3,0.0
2021-02-04,28.3,13.2,63,29.2,0.0
2021-02-05,15.3,8.6,55,18.8,1.1
2021-02-06,23.4,8.5,59,31.8,0.8
2021-02-07,19.7,4.9,63,20.6,0.0
